,Sexo,Poblacion_ocupada_en_la_industria_manufacturera,Poblaci n_ocupada,Tasa_de_ocupaci n_en_la_industria_manufacturera
2355,Mujeres,53314,279293,19.088913790000000000000
2356,Hombres,25262,449967,5.6141894850000000000000
2357,Mujeres,11374,251343,4.5252901410000000000000
2358,Hombres,128954,709807,18.167473690000000000000
2359,Mujeres,71968,404272,17.801875960000000000000
2360,Hombres,68981,771320,8.943240160000000000000
2361,Mujeres,51279,492529,10.411366640000000000000
2362,Hombres,114864,770393,14.909792790000000000000
2363,Mujeres,98777,508335,19.431477270000000000000
2364,Hombres,44117,606463,7.2744751120000000000000
2365,Mujeres,17766,314205,5.6542703010000000000000
2366,Hombres,179752,921706,19.50209720000000000000
2367,Mujeres,114591,592686,19.33418370000000000000
2368,Hombres,67259,308666,21.790219850000000000000
2369,Mujeres,53497,204879,26.111509720000000000000
2370,Hombres,203193,2041032,9.9554049130000000000000
2371,Mujeres,94440,1088976,8.6723674350000000000000
2372,Hombres,92773,587368,15.79469770000000000000
2373,Mujeres,83879,390269,21.492611510000000000000
2374,Hombres,33477,403299,8.3007892410000000000000
2375,Mujeres,18888,198788,9.5015795720000000000000
2376,Hombres,5023607,30474329,16.484717350000000000000
2377,Mujeres,2846357,18606618,15.297551660000000000000
2378,Hombres,78223,301950,25.905944690000000000000
2379,Mujeres,37275,191488,19.465971760000000000000
2380,Hombres,208776,883630,23.627083730000000000000
2381,Mujeres,149978,564416,26.572244590000000000000
2382,Hombres,15124,205800,7.348882410000000000000
2383,Mujeres,9591,136511,7.0258074440000000000000
2384,Hombres,19390,250885,7.7286406120000000000000
2385,Mujeres,17159,135933,12.623130510000000000000
2386,Hombres,224687,750667,29.931647450000000000000
2387,Mujeres,97303,447548,21.741355120000000000000
2388,Hombres,16247,189366,8.5796816750000000000000
2389,Mujeres,11715,139483,8.3988729810000000000000
2390,Hombres,77477,1355555,5.7155187360000000000000
2391,Mujeres,62032,519404,11.942919190000000000000
2392,Hombres,238801,919817,25.961794570000000000000
2393,Mujeres,158030,520561,30.35763340000000000000
2394,Hombres,280655,2222306,12.628998890000000000000
2395,Mujeres,169619,1810639,9.3679082360000000000000
2396,Hombres,77955,437237,17.829003490000000000000
2397,Mujeres,34714,237609,14.609715960000000000000
2398,Hombres,385513,1424985,27.053828640000000000000
2399,Mujeres,193074,909209,21.235381520000000000000
2400,Hombres,66098,831936,7.9450823140000000000000
2401,Mujeres,69512,503840,13.796443320000000000000
2402,Hombres,93382,704545,13.254227910000000000000
2403,Mujeres,61898,414184,14.94456570000000000000
2404,Hombres,405756,1988027,20.409984370000000000000
2405,Mujeres,214030,1305526,16.394158370000000000000
2406,Hombres,879746,4315508,20.385688080000000000000
2407,Mujeres,396043,2587573,15.305577850000000000000
2408,Hombres,155770,1149572,13.550260440000000000000
2409,Mujeres,87201,670971,12.996239780000000000000
2410,Hombres,55309,455361,12.146187310000000000000
2411,Mujeres,33046,318213,10.3848680000000000000
2412,Hombres,20258,318086,6.3687178940000000000000
2413,Mujeres,17697,216358,8.1794987940000000000000
2414,Hombres,391940,1341267,29.221624030000000000000
2415,Mujeres,127060,752036,16.895467770000000000000
2416,Hombres,72662,955634,7.6035385930000000000000
2417,Mujeres,122854,662029,18.557193110000000000000
2418,Hombres,205769,1535776,13.39837320000000000000
2419,Mujeres,146207,985891,14.829935560000000000000
2420,Hombres,104540,450554,23.20254620000000000000
2421,Mujeres,52798,267836,19.712809330000000000000
2422,Hombres,24474,440828,5.5518252020000000000000
2423,Mujeres,10237,248681,4.1165187530000000000000
2424,Hombres,123897,683390,18.129764850000000000000
2425,Mujeres,63347,386663,16.383000180000000000000
2426,Hombres,68656,773417,8.8769706380000000000000
2427,Mujeres,46690,479413,9.7389933110000000000000
2428,Hombres,123847,779790,15.882096460000000000000
2429,Mujeres,89016,499360,17.82601730000000000000
2430,Hombres,41910,591227,7.0886478460000000000000
2431,Mujeres,16199,302945,5.347175230000000000000
2432,Hombres,182091,919389,19.805653540000000000000
2433,Mujeres,119841,568035,21.097467590000000000000
2434,Hombres,64520,302051,21.360631150000000000000
2435,Mujeres,48493,200771,24.153388690000000000000
2436,Hombres,200895,2055691,9.7726263330000000000000
2437,Mujeres,85044,1059519,8.0266611550000000000000
2438,Hombres,84044,578691,14.523122010000000000000
2439,Mujeres,75161,367498,20.452084090000000000000
2440,Hombres,35195,361391,9.7387594050000000000000
2441,Mujeres,23493,196475,11.957246470000000000000
2442,Hombres,5004469,30590631,16.359482740000000000000
2443,Mujeres,2833417,18710926,15.143114780000000000000
2444,Hombres,79304,308748,25.685672460000000000000
2445,Mujeres,34967,194316,17.99491550000000000000
2446,Hombres,218823,899816,24.318638480000000000000
2447,Mujeres,152754,581596,26.264623550000000000000
2448,Hombres,14053,209198,6.7175594410000000000000
2449,Mujeres,7529,133127,5.6555018890000000000000
2450,Hombres,16752,250529,6.6866510460000000000000
2451,Mujeres,16131,137019,11.772819830000000000000
2452,Hombres,243044,778313,31.227025630000000000000
2453,Mujeres,98013,465447,21.057821840000000000000
2454,Hombres,17375,192038,9.0476884780000000000000
2455,Mujeres,12088,142445,8.4860823480000000000000
2456,Hombres,75084,1306314,5.7477758030000000000000
2457,Mujeres,66991,526872,12.714852940000000000000
2458,Hombres,254238,959443,26.498499650000000000000
2459,Mujeres,152774,533145,28.655243880000000000000
2460,Hombres,280892,2210370,12.707917680000000000000
2461,Mujeres,153043,1815955,8.4276868090000000000000
2462,Hombres,77591,426899,18.17549350000000000000
2463,Mujeres,33178,243030,13.651812530000000000000
2464,Hombres,392339,1420390,27.621920740000000000000
2465,Mujeres,171730,928758,18.490284880000000000000
2466,Hombres,60943,887327,6.8681557080000000000000
2467,Mujeres,71899,534116,13.461308030000000000000
2468,Hombres,95320,724479,13.157041130000000000000
2469,Mujeres,55368,435672,12.70864320000000000000
2470,Hombres,375384,1976273,18.994541750000000000000
2471,Mujeres,228980,1306607,17.524779830000000000000
2472,Hombres,826567,4310668,19.174916740000000000000
2473,Mujeres,380549,2554314,14.89828580000000000000
2474,Hombres,148279,1175911,12.609712810000000000000
2475,Mujeres,91386,679576,13.447502560000000000000
2476,Hombres,55514,464873,11.941756140000000000000
2477,Mujeres,31197,319638,9.7601036170000000000000
2478,Hombres,23379,313993,7.4457073880000000000000
2479,Mujeres,15847,203554,7.7851577470000000000000
2480,Hombres,378895,1369870,27.659193940000000000000
2481,Mujeres,136692,798023,17.128829620000000000000
2482,Hombres,73240,966060,7.581309650000000000000
2483,Mujeres,106398,637374,16.693181710000000000000
2484,Hombres,226210,1562231,14.479932870000000000000
2485,Mujeres,136402,958392,14.23238090000000000000
2486,Hombres,101710,445109,22.850582670000000000000
2487,Mujeres,55903,279768,19.981913590000000000000
2488,Hombres,22391,446253,5.0175573050000000000000
2489,Mujeres,13204,259180,5.0945288990000000000000
2490,Hombres,132409,692058,19.132644950000000000000
2491,Mujeres,71990,398996,18.04278740000000000000
2492,Hombres,69816,743761,9.3868863790000000000000
2493,Mujeres,52325,461030,11.349586790000000000000
2494,Hombres,126359,781943,16.159617770000000000000
2495,Mujeres,103002,524892,19.62346540000000000000
2496,Hombres,41639,604830,6.8844138020000000000000
2497,Mujeres,18052,303157,5.9546703520000000000000
2498,Hombres,191263,911286,20.988251770000000000000
2499,Mujeres,122190,563696,21.676577450000000000000
2500,Hombres,68744,307351,22.366610160000000000000
2501,Mujeres,49753,206733,24.066307750000000000000
2502,Hombres,200175,1979811,10.110813610000000000000
2503,Mujeres,91504,1016583,9.0011341920000000000000
2504,Hombres,78560,580617,13.5304340000000000000
2505,Mujeres,76284,373553,20.42119860000000000000
2506,Hombres,38177,383869,9.9453198880000000000000
2507,Mujeres,25294,194362,13.013860730000000000000
2508,Hombres,5017255,30849270,16.263772210000000000000
2509,Mujeres,2885267,18606074,15.507124180000000000000
2510,Hombres,77101,317981,24.247046210000000000000
2511,Mujeres,34767,189395,18.35687320000000000000
2512,Hombres,229561,897028,25.591285890000000000000
2513,Mujeres,153200,565713,27.080869630000000000000
2514,Hombres,13366,209817,6.3703131780000000000000
2515,Mujeres,8205,130881,6.2690535680000000000000
2516,Hombres,18095,249551,7.2510228370000000000000
2517,Mujeres,17516,137676,12.722624130000000000000
2518,Hombres,237972,786678,30.250242160000000000000
2519,Mujeres,108740,475758,22.856157960000000000000
2520,Hombres,16528,196419,8.4146645690000000000000
2521,Mujeres,12924,140788,9.1797596390000000000000
2522,Hombres,66491,1292944,5.1426047840000000000000
2523,Mujeres,58291,517301,11.268294470000000000000
2524,Hombres,255672,984563,25.968069080000000000000
2525,Mujeres,152768,514632,29.684901060000000000000
2526,Hombres,279100,2230280,12.514123790000000000000
2527,Mujeres,141663,1817948,7.7924671110000000000000
2528,Hombres,75066,445106,16.864746820000000000000
2529,Mujeres,34328,240361,14.281851050000000000000
2530,Hombres,413666,1468189,28.175255370000000000000
2531,Mujeres,187047,930948,20.092099670000000000000
2532,Hombres,53659,895453,5.9923859770000000000000
2533,Mujeres,76971,541608,14.211569990000000000000
2534,Hombres,99507,718353,13.852103350000000000000
2535,Mujeres,74315,432442,17.184963530000000000000
2536,Hombres,369653,2033439,18.178711040000000000000
2537,Mujeres,219017,1288906,16.992472690000000000000
2538,Hombres,857278,4358720,19.668113570000000000000
2539,Mujeres,393608,2508994,15.687881280000000000000
2540,Hombres,145097,1164243,12.462776240000000000000
2541,Mujeres,94143,658303,14.300861460000000000000
2542,Hombres,53839,459524,11.716254210000000000000
2543,Mujeres,31117,320840,9.6986036650000000000000
2544,Hombres,21621,312644,6.9155333220000000000000
2545,Mujeres,19548,207093,9.4392374440000000000000
2546,Hombres,377392,1382959,27.288733790000000000000
2547,Mujeres,138708,794005,17.46941140000000000000
2548,Hombres,75537,996892,7.5772500930000000000000
2549,Mujeres,107634,631911,17.033094850000000000000
2550,Hombres,217200,1550081,14.012170980000000000000
2551,Mujeres,145867,963672,15.136581740000000000000
2552,Hombres,97962,444928,22.017494970000000000000
2553,Mujeres,54740,275025,19.903645120000000000000
2554,Hombres,21411,444601,4.8157786420000000000000
2555,Mujeres,12894,256480,5.0272925760000000000000
2556,Hombres,126395,687297,18.390157380000000000000
2557,Mujeres,66142,395083,16.741292340000000000000
2558,Hombres,74356,738342,10.070671860000000000000
2559,Mujeres,57670,478190,12.060059810000000000000
2560,Hombres,125739,753304,16.691667640000000000000
2561,Mujeres,93847,502764,18.666213170000000000000
2562,Hombres,41365,603319,6.8562402310000000000000
2563,Mujeres,16624,306159,5.4298583420000000000000
2564,Hombres,183295,864540,21.201448170000000000000
2565,Mujeres,125275,576330,21.736678640000000000000
2566,Hombres,68696,311026,22.086899490000000000000
2567,Mujeres,53844,206151,26.11871880000000000000
2568,Hombres,203561,2064947,9.8579285570000000000000
2569,Mujeres,89022,1027190,8.6665563330000000000000
2570,Hombres,81450,590087,13.803049380000000000000
2571,Mujeres,79752,369418,21.58855280000000000000
2572,Hombres,39624,396015,10.00568160000000000000
2573,Mujeres,25080,204109,12.287552240000000000000
2574,Hombres,5009762,31032132,16.143789280000000000000
2575,Mujeres,2933380,18791666,15.610004990000000000000
2576,Hombres,79471,322160,24.66817730000000000000
2577,Mujeres,34460,185051,18.621893420000000000000
2578,Hombres,232585,911843,25.507132260000000000000
2579,Mujeres,159936,585215,27.329443030000000000000
2580,Hombres,14915,213599,6.9827105930000000000000
2581,Mujeres,5972,132528,4.5062175540000000000000
2582,Hombres,17577,248982,7.0595464730000000000000
2583,Mujeres,17266,141188,12.229084620000000000000
2584,Hombres,243130,782353,31.076764580000000000000
2585,Mujeres,111860,462458,24.188142490000000000000
2586,Hombres,16451,196707,8.3632000890000000000000
2587,Mujeres,10898,142117,7.6683296160000000000000
2588,Hombres,66498,1282056,5.1868249120000000000000
2589,Mujeres,73529,529921,13.875464460000000000000
2590,Hombres,270717,990023,27.344516240000000000000
2591,Mujeres,162520,536016,30.319990450000000000000
2592,Hombres,291252,2282331,12.761163920000000000000
2593,Mujeres,154227,1774959,8.6890457750000000000000
2594,Hombres,69834,444794,15.700301710000000000000
2595,Mujeres,37898,258841,14.64142080000000000000
2596,Hombres,385371,1419286,27.152455530000000000000
2597,Mujeres,194671,935112,20.817934110000000000000
2598,Hombres,53393,880998,6.0605131910000000000000
2599,Mujeres,65196,527215,12.36611250000000000000
2600,Hombres,117231,729322,16.073970070000000000000
2601,Mujeres,78885,446464,17.66883780000000000000
2602,Hombres,382367,2027912,18.855206730000000000000
2603,Mujeres,226360,1317342,17.183085330000000000000
2604,Hombres,837091,4425260,18.916199270000000000000
2605,Mujeres,387366,2456580,15.768507440000000000000
2606,Hombres,130761,1164621,11.227772810000000000000
2607,Mujeres,100945,702087,14.377847760000000000000
2608,Hombres,57008,461247,12.359538380000000000000
2609,Mujeres,29917,322413,9.2790923440000000000000
2610,Hombres,22759,321502,7.0789606290000000000000
2611,Mujeres,18761,209029,8.9753096460000000000000
2612,Hombres,394275,1396993,28.223119230000000000000
2613,Mujeres,137003,809811,16.917898130000000000000
2614,Hombres,77269,984355,7.8497086920000000000000
2615,Mujeres,96724,636346,15.199906970000000000000
2616,Hombres,218110,1547455,14.094755580000000000000
2617,Mujeres,147082,994294,14.792606610000000000000
2618,Hombres,96341,448086,21.500560160000000000000
2619,Mujeres,56723,281863,20.124315710000000000000
2620,Hombres,23789,451313,5.2710646490000000000000
2621,Mujeres,12675,262558,4.827504780000000000000
2622,Hombres,132244,707074,18.70299290000000000000
2623,Mujeres,71705,399252,17.959834890000000000000
2624,Hombres,68910,805237,8.5577289670000000000000
2625,Mujeres,53754,514054,10.456878070000000000000
2626,Hombres,120166,775852,15.488263230000000000000
2627,Mujeres,96260,526998,18.265723970000000000000
2628,Hombres,42947,604850,7.1004381250000000000000
2629,Mujeres,18183,322961,5.6300915590000000000000
2630,Hombres,182470,891969,20.456988980000000000000
2631,Mujeres,119723,572203,20.923168880000000000000
2632,Hombres,71748,316907,22.640080530000000000000
2633,Mujeres,52377,203174,25.779381220000000000000
2634,Hombres,170277,2005938,8.4886472060000000000000
2635,Mujeres,95381,1018291,9.3667723670000000000000
2636,Hombres,84191,595967,14.12678890000000000000
2637,Mujeres,78242,371840,21.041845960000000000000
2638,Hombres,38614,395140,9.7722326260000000000000
2639,Mujeres,26881,213485,12.591516970000000000000
2640,Hombres,5078477,31009993,16.37690470000000000000
2641,Mujeres,2889284,18796071,15.371744450000000000000
2642,Hombres,81720,316943,25.783816020000000000000
2643,Mujeres,36461,189825,19.207691290000000000000
2644,Hombres,230590,928565,24.832941150000000000000
2645,Mujeres,153687,569901,26.967315380000000000000
2646,Hombres,15397,218914,7.0333555640000000000000
2647,Mujeres,7375,133503,5.524220430000000000000
2648,Hombres,17259,252305,6.8405303110000000000000
2649,Mujeres,17366,135217,12.843059670000000000000
2650,Hombres,247312,771491,32.056368770000000000000
2651,Mujeres,116515,457706,25.456297270000000000000
2652,Hombres,16476,195312,8.4357335950000000000000
2653,Mujeres,10853,143103,7.5840478540000000000000
2654,Hombres,69264,1317548,5.2570380740000000000000
2655,Mujeres,70702,548081,12.899918080000000000000
2656,Hombres,286017,997203,28.681923340000000000000
2657,Mujeres,155360,527075,29.475881040000000000000
2658,Hombres,283575,2234662,12.689838550000000000000
2659,Mujeres,148279,1777307,8.3429030550000000000000
2660,Hombres,74903,438667,17.0751390000000000000
2661,Mujeres,38685,259578,14.903034930000000000000
2662,Hombres,383476,1409791,27.200911340000000000000
2663,Mujeres,175800,901367,19.503709370000000000000
2664,Hombres,47506,843468,5.6322231550000000000000
2665,Mujeres,77356,511069,15.136116650000000000000
2666,Hombres,104488,728543,14.342049820000000000000
2667,Mujeres,69866,434655,16.073897690000000000000
2668,Hombres,401672,2046683,19.625511130000000000000
2669,Mujeres,236456,1348925,17.529217710000000000000
2670,Hombres,813517,4383174,18.559997850000000000000
2671,Mujeres,397013,2580029,15.387927810000000000000
2672,Hombres,146525,1191688,12.295584080000000000000
2673,Mujeres,95644,704023,13.585351610000000000000
2674,Hombres,60866,470751,12.929552990000000000000
2675,Mujeres,33098,324563,10.1977120000000000000
2676,Hombres,23408,332806,7.033527040000000000000
2677,Mujeres,16396,214615,7.6397269530000000000000
2678,Hombres,400513,1393774,28.735863920000000000000
2679,Mujeres,147361,795599,18.522019260000000000000
2680,Hombres,71961,955453,7.531610660000000000000
2681,Mujeres,97177,623787,15.578554860000000000000
2682,Hombres,213571,1549409,13.784029910000000000000
2683,Mujeres,131262,963926,13.617435360000000000000
2684,Hombres,108615,479019,22.674465940000000000000
2685,Mujeres,60691,290950,20.859597870000000000000
2686,Hombres,25058,448691,5.5846896860000000000000
2687,Mujeres,12356,272137,4.5403601860000000000000
2688,Hombres,124177,700285,17.732351830000000000000
2689,Mujeres,61681,391764,15.744427770000000000000
2690,Hombres,76703,808185,9.4907725340000000000000
2691,Mujeres,51651,515660,10.016483730000000000000
2692,Hombres,129306,782041,16.534427220000000000000
2693,Mujeres,93912,514419,18.255935340000000000000
2694,Hombres,43057,579789,7.4263223350000000000000
2695,Mujeres,13824,304708,4.5368024470000000000000
2696,Hombres,186941,889648,21.012917470000000000000
2697,Mujeres,121386,564023,21.521462780000000000000
2698,Hombres,72247,319590,22.606151630000000000000
2699,Mujeres,52286,199923,26.153068930000000000000
2700,Hombres,195480,2069938,9.4437611170000000000000
2701,Mujeres,82396,1020657,8.0728393570000000000000
2702,Hombres,85702,591782,14.48202210000000000000
2703,Mujeres,80672,374892,21.518730730000000000000
2704,Hombres,41175,363875,11.315699070000000000000
2705,Mujeres,25717,203084,12.663232950000000000000
2706,Hombres,5125408,31309072,16.370360640000000000000
2707,Mujeres,2912853,19027016,15.309037420000000000000
2708,Hombres,83107,323550,25.685983620000000000000
2709,Mujeres,34469,193786,17.787146650000000000000
2710,Hombres,223362,921286,24.244588540000000000000
2711,Mujeres,149173,579469,25.743050970000000000000
2712,Hombres,17326,219271,7.9016376990000000000000
2713,Mujeres,7052,138284,5.0996499960000000000000
2714,Hombres,19427,254821,7.6237829690000000000000
2715,Mujeres,17177,142913,12.019200490000000000000
2716,Hombres,256243,789468,32.457680360000000000000
2717,Mujeres,114563,460080,24.900669450000000000000
2718,Hombres,16615,195790,8.4861331020000000000000
2719,Mujeres,10034,143363,6.9990164830000000000000
2720,Hombres,61019,1332811,4.5782185170000000000000
2721,Mujeres,61815,532194,11.615125310000000000000
2722,Hombres,297305,1009217,29.458976610000000000000
2723,Mujeres,166636,525069,31.736019460000000000000
2724,Hombres,259882,2306935,11.265250210000000000000
2725,Mujeres,141102,1807167,7.8079114990000000000000
2726,Hombres,71815,447509,16.047721950000000000000
2727,Mujeres,41106,267294,15.378571910000000000000
2728,Hombres,386647,1460555,26.472608020000000000000
2729,Mujeres,186426,950581,19.611795310000000000000
2730,Hombres,42381,866211,4.8926878090000000000000
2731,Mujeres,59379,523677,11.338859640000000000000
2732,Hombres,103638,727784,14.240214130000000000000
2733,Mujeres,78613,467110,16.829654690000000000000
2734,Hombres,414411,2058656,20.130172310000000000000
2735,Mujeres,214834,1296409,16.57146780000000000000
2736,Hombres,833713,4403954,18.931010630000000000000
2737,Mujeres,404415,2590339,15.612435280000000000000
2738,Hombres,162466,1224389,13.269148940000000000000
2739,Mujeres,93062,699159,13.310563120000000000000
2740,Hombres,64964,459231,14.146257550000000000000
2741,Mujeres,31374,327188,9.5889824810000000000000
2742,Hombres,24881,327384,7.5999437970000000000000
2743,Mujeres,19227,212295,9.0567370880000000000000
2744,Hombres,396381,1388997,28.537210660000000000000
2745,Mujeres,155798,823259,18.924542580000000000000
2746,Hombres,77308,966706,7.9970539130000000000000
2747,Mujeres,92739,639186,14.508922290000000000000
2748,Hombres,209708,1602273,13.088156640000000000000
2749,Mujeres,143410,963494,14.884368770000000000000
2750,Hombres,101119,449451,22.498336860000000000000
2751,Mujeres,54972,284662,19.31132360000000000000
2752,Hombres,21825,454534,4.8016210010000000000000
2753,Mujeres,13099,279778,4.6819263840000000000000
2754,Hombres,130136,701225,18.558379980000000000000
2755,Mujeres,77381,416504,18.578693120000000000000
2756,Hombres,76990,783167,9.8305980720000000000000
2757,Mujeres,53250,488178,10.907906540000000000000
2758,Hombres,129860,785126,16.540020330000000000000
2759,Mujeres,111449,536658,20.767229780000000000000
2760,Hombres,47579,592106,8.0355544450000000000000
2761,Mujeres,16811,322385,5.2145726380000000000000
2762,Hombres,192574,905321,21.271350160000000000000
2763,Mujeres,107495,592195,18.151960080000000000000
2764,Hombres,71476,325981,21.92643130000000000000
2765,Mujeres,55873,215106,25.974635760000000000000
2766,Hombres,202155,2021731,9.9991047280000000000000
2767,Mujeres,95806,1024562,9.3509226380000000000000
2768,Hombres,87080,606735,14.352229560000000000000
2769,Mujeres,79743,374793,21.276544650000000000000
2770,Hombres,42015,396897,10.585869890000000000000
2771,Mujeres,24570,209879,11.706745320000000000000
2772,Hombres,5106167,31457961,16.231716350000000000000
2773,Mujeres,3042371,19276695,15.782638050000000000000
2774,Hombres,81847,327416,24.997862050000000000000
2775,Mujeres,35006,196539,17.811223220000000000000
2776,Hombres,233162,943902,24.70192880000000000000
2777,Mujeres,142400,568233,25.060142580000000000000
2778,Hombres,15856,220872,7.1788185010000000000000
2779,Mujeres,8402,138699,6.0577221180000000000000
2780,Hombres,19166,255148,7.5117186890000000000000
2781,Mujeres,15744,138584,11.360618830000000000000
2782,Hombres,248741,785477,31.667509040000000000000
2783,Mujeres,118817,468895,25.339788230000000000000
2784,Hombres,18553,196730,9.4306918110000000000000
2785,Mujeres,12847,141702,9.0662093690000000000000
2786,Hombres,76655,1358553,5.6424004070000000000000
2787,Mujeres,63388,557244,11.375268280000000000000
2788,Hombres,263566,1002402,26.293443150000000000000
2789,Mujeres,160111,526004,30.439122140000000000000
2790,Hombres,257169,2384127,10.786715640000000000000
2791,Mujeres,142645,1909189,7.471497060000000000000
2792,Hombres,67549,462780,14.596352480000000000000
2793,Mujeres,39556,272607,14.510265690000000000000
2794,Hombres,391742,1453272,26.955862360000000000000
2795,Mujeres,198193,928885,21.336656310000000000000
2796,Hombres,44494,853380,5.2138554920000000000000
2797,Mujeres,62652,537085,11.665192660000000000000
2798,Hombres,107846,740443,14.565064430000000000000
2799,Mujeres,81224,482597,16.830606080000000000000
2800,Hombres,418282,2076382,20.144751780000000000000
2801,Mujeres,247772,1315912,18.828918650000000000000
2802,Hombres,829809,4382059,18.936509070000000000000
2803,Mujeres,427827,2686834,15.923090150000000000000
2804,Hombres,146896,1197060,12.271398260000000000000
2805,Mujeres,99461,703307,14.141903890000000000000
2806,Hombres,57111,457356,12.487209090000000000000
2807,Mujeres,32158,311899,10.310388940000000000000
2808,Hombres,20060,317111,6.3258606610000000000000
2809,Mujeres,20421,214425,9.5236096540000000000000
2810,Hombres,408554,1406420,29.049217160000000000000
2811,Mujeres,161523,816449,19.783599470000000000000
2812,Hombres,88178,992069,8.8882930520000000000000
2813,Mujeres,105116,642083,16.371092210000000000000
2814,Hombres,231235,1559704,14.825569470000000000000
2815,Mujeres,159369,993087,16.047838710000000000000
2816,Hombres,112550,472192,23.835643130000000000000
2817,Mujeres,49562,285197,17.378163160000000000000
2818,Hombres,23445,463532,5.057903230000000000000
2819,Mujeres,13518,272719,4.9567503550000000000000
2820,Hombres,124406,699989,17.7725650000000000000
2821,Mujeres,69993,412425,16.971085650000000000000
2822,Hombres,74074,777560,9.5264674110000000000000
2823,Mujeres,52520,486605,10.793148450000000000000
2824,Hombres,126430,777237,16.266595650000000000000
2825,Mujeres,108522,519230,20.90056430000000000000
2826,Hombres,40969,581445,7.0460662660000000000000
2827,Mujeres,18941,334792,5.6575425940000000000000
2828,Hombres,191526,897807,21.332647220000000000000
2829,Mujeres,131777,585077,22.523018340000000000000
2830,Hombres,77179,322600,23.924054560000000000000
2831,Mujeres,56758,203479,27.893787570000000000000
2832,Hombres,187209,2085295,8.9775787120000000000000
2833,Mujeres,98474,1045782,9.4163028240000000000000
2834,Hombres,85406,605319,14.109254790000000000000
2835,Mujeres,85334,372869,22.885785620000000000000
2836,Hombres,36502,402322,9.0728322090000000000000
2837,Mujeres,22340,208261,10.726924390000000000000
2838,Hombres,5221341,31757776,16.441141850000000000000
2839,Mujeres,3087747,19810743,15.586225110000000000000
2840,Hombres,88731,324860,27.313612020000000000000
2841,Mujeres,39310,201136,19.543990140000000000000
2842,Hombres,233076,942354,24.733380450000000000000
2843,Mujeres,147865,595333,24.837359930000000000000
2844,Hombres,15649,218576,7.1595234610000000000000
2845,Mujeres,7530,141528,5.320501950000000000000
2846,Hombres,16335,254198,6.4260930460000000000000
2847,Mujeres,15594,145349,10.728659980000000000000
2848,Hombres,247683,788239,31.422322420000000000000
2849,Mujeres,108055,469770,23.001681670000000000000
2850,Hombres,16263,200665,8.1045523630000000000000
2851,Mujeres,10933,143367,7.6258832230000000000000
2852,Hombres,72368,1378948,5.2480586650000000000000
2853,Mujeres,67780,570427,11.882326750000000000000
2854,Hombres,292887,993638,29.476227760000000000000
2855,Mujeres,173100,578468,29.923867870000000000000
2856,Hombres,290366,2391559,12.141285250000000000000
2857,Mujeres,131684,1780937,7.3940852480000000000000
2858,Hombres,71861,474210,15.15383480000000000000
2859,Mujeres,34937,274795,12.713841230000000000000
2860,Hombres,387415,1457473,26.581281440000000000000
2861,Mujeres,199603,965831,20.6664520000000000000
2862,Hombres,55968,874910,6.3970008340000000000000
2863,Mujeres,78113,551411,14.166021350000000000000
2864,Hombres,99770,756320,13.191506240000000000000
2865,Mujeres,88703,497098,17.844167550000000000000
2866,Hombres,441191,2142679,20.59062510000000000000
2867,Mujeres,272732,1413477,19.295114110000000000000
2868,Hombres,811281,4396163,18.454297530000000000000
2869,Mujeres,475987,2837896,16.772531480000000000000
2870,Hombres,131102,1190150,11.015586270000000000000
2871,Mujeres,76961,704414,10.925535270000000000000
2872,Hombres,59232,456444,12.976838340000000000000
2873,Mujeres,30799,307547,10.01440430000000000000
2874,Hombres,22790,334297,6.8172912110000000000000
2875,Mujeres,25346,225118,11.258984180000000000000
2876,Hombres,421668,1435310,29.378183110000000000000
2877,Mujeres,150924,840625,17.953784390000000000000
2878,Hombres,92664,1000313,9.2635005240000000000000
2879,Mujeres,102138,665218,15.354064380000000000000
2880,Hombres,228012,1619413,14.079916610000000000000
2881,Mujeres,152601,1008687,15.128677180000000000000
2882,Hombres,118209,494494,23.905042330000000000000
2883,Mujeres,60899,308761,19.723669760000000000000
2884,Hombres,23396,468976,4.9887414280000000000000
2885,Mujeres,13370,292258,4.5747250720000000000000
2886,Hombres,130949,713240,18.359738660000000000000
2887,Mujeres,72292,429199,16.843468880000000000000
2888,Hombres,83689,803285,10.418344670000000000000
2889,Mujeres,52355,498998,10.492026020000000000000
2890,Hombres,116370,789931,14.731666440000000000000
2891,Mujeres,101382,532146,19.051538490000000000000
2892,Hombres,46433,577127,8.0455428350000000000000
2893,Mujeres,20066,338045,5.9358961090000000000000
2894,Hombres,199818,915086,21.835980440000000000000
2895,Mujeres,122514,616643,19.867897630000000000000
2896,Hombres,76685,323208,23.726207270000000000000
2897,Mujeres,57618,214765,26.828393830000000000000
2898,Hombres,204569,2041229,10.021854480000000000000
2899,Mujeres,92314,1061517,8.6964221960000000000000
2900,Hombres,87582,597910,14.648023950000000000000
2901,Mujeres,85024,386277,22.011147440000000000000
2902,Hombres,37329,402571,9.2726500420000000000000
2903,Mujeres,19218,213702,8.992896650000000000000
2904,Hombres,5273207,31481902,16.74996320000000000000
2905,Mujeres,3043587,19296727,15.772555630000000000000
2906,Hombres,85528,325760,26.254911590000000000000
2907,Mujeres,38166,204160,18.694161440000000000000
2908,Hombres,229108,942502,24.308489530000000000000
2909,Mujeres,148914,589205,25.273716280000000000000
2910,Hombres,18070,221942,8.1417667680000000000000
